dark_ratio,edge_density,center_dark,contrast,yawn_score,predicted,actual
0.0,0.08642578125,0.0,28.33830855751084,0.019755640304416018,0,0
0.001220703125,0.088623046875,0.013888888888888888,34.90625550433109,0.028594869141812848,0,0
0.001220703125,0.076904296875,0.010416666666666666,25.170537607620357,0.02221617666597857,0,0
0.00048828125,0.280029296875,0.0,23.5523267078493,0.03743444873959777,0,0
0.022216796875,0.26513671875,0.07465277777777778,39.21079774684593,0.08063828516624677,0,0
0.007568359375,0.36279296875,0.012152777777777778,27.416635592036236,0.054919373536909635,0,0
0.0341796875,0.333251953125,0.017361111111111112,38.29183809719723,0.06895792185388454,0,0
0.000732421875,0.08251953125,0.0,28.89373858247598,0.019875799750480778,0,0
0.00390625,0.123291015625,0.0,27.940746126252634,0.024848756906128484,0,0
0.003173828125,0.115234375,0.005208333333333333,34.15879389214768,0.028271907531234382,0,0
0.002197265625,0.323974609375,0.015625,23.72226010109108,0.0488292142859671,0,0
0.01318359375,0.329833984375,0.034722222222222224,27.576791443610105,0.0629601528434909,0,0
0.013916015625,0.330322265625,0.005208333333333333,25.097894033055173,0.05052427753134517,0,0
0.006103515625,0.320556640625,0.010416666666666666,24.2123132618235,0.04815876178772491,0,0
0.018310546875,0.352783203125,0.015625,27.88686425314959,0.05978856425981356,0,0
0.000732421875,0.289794921875,0.003472222222222222,42.65718558267073,0.04738965789802447,0,0
0.00439453125,0.242919921875,0.0,21.938820736679585,0.03465326379992337,0,0
0.0,0.119873046875,0.0,15.408068317486551,0.018029684419847668,0,0
0.09228515625,0.306396484375,0.2482638888888889,29.50893072545044,0.17843139618931064,1,0
0.0,0.076416015625,0.0,25.971909956208005,0.017826664290424708,0,0
0.020263671875,0.307861328125,0.0,54.581654243693315,0.060296171854144445,0,0
0.00439453125,0.242919921875,0.0,21.938820736679585,0.03465326379992337,0,0
0.005615234375,0.26318359375,0.0,22.080475565299857,0.03722346315060779,0,0
0.005615234375,0.26318359375,0.0,22.080475565299857,0.03722346315060779,0,0
0.05859375,0.314208984375,0.0,45.50686342223856,0.07270422723053474,0,0
0.264404296875,0.35595703125,0.28125,40.37582519443827,0.2696910788139954,1,0
0.0703125,0.36328125,0.029513888888888888,38.80110308191953,0.09147479941121027,0,0
0.0107421875,0.33203125,0.010416666666666666,41.92669359353773,0.05810850729158343,0,0
